policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,cluster,n_hosts,boot_rep
Backfill_FIFO,700,108.21454761904762,379.56249999999955,10704.1,0.020873080579174516,0.07242339832869081,0,Saturn,259,36
Wind_proxy,700,108.21454761904762,379.56249999999955,10704.1,0.020873080579174516,0.07242339832869081,0,Saturn,259,36
PredSched_LLM,700,108.21454761904762,379.56249999999955,10704.1,0.020873080579174516,0.07242339832869081,0,Saturn,259,36
FIFO,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.025069637883008356,0,Saturn,259,37
QSSF_proxy,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.025069637883008356,0,Saturn,259,37
RF_SRPT_proxy,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.025069637883008356,0,Saturn,259,37
Backfill_FIFO,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.025069637883008356,0,Saturn,259,37
Wind_proxy,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.027855153203342618,0,Saturn,259,37
PredSched_LLM,700,107.8162619047619,389.76333333333116,10704.1,0.020013986088901307,0.025069637883008356,0,Saturn,259,37
FIFO,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.03851444291609354,0,Saturn,259,38
QSSF_proxy,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.03851444291609354,0,Saturn,259,38
RF_SRPT_proxy,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.03851444291609354,0,Saturn,259,38
Backfill_FIFO,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.03851444291609354,0,Saturn,259,38
Wind_proxy,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.0343878954607978,0,Saturn,259,38
PredSched_LLM,700,84.06664285714285,328.9816666666667,9178.983333333334,0.022579288708752938,0.03851444291609354,0,Saturn,259,38
FIFO,700,116.07178571428571,339.0,10704.1,0.020858671235045693,0.03347280334728033,0,Saturn,259,39
QSSF_proxy,700,116.0717857142857,339.0,10704.1,0.020858671235045693,0.03347280334728033,0,Saturn,259,39
RF_SRPT_proxy,700,116.0717857142857,339.0,10704.1,0.020858671235045693,0.03347280334728033,0,Saturn,259,39
Backfill_FIFO,700,116.07178571428571,339.0,10704.1,0.020858671235045693,0.03347280334728033,0,Saturn,259,39
Wind_proxy,700,116.07178571428571,339.0,10704.1,0.020858671235045693,0.03765690376569038,0,Saturn,259,39
PredSched_LLM,700,116.0717857142857,339.0,10704.1,0.020858671235045693,0.03207810320781032,0,Saturn,259,39
FIFO,700,5793.906666666667,17311.21916666666,26512.933333333334,0.7976257342328524,0.009370816599732263,0,Uranus,6,0
QSSF_proxy,700,1423.4569047619048,12556.219166666633,23019.466666666667,0.9186745385065394,0.013386880856760375,491,Uranus,6,0
RF_SRPT_proxy,700,1657.5494761904765,12307.55499999999,23532.100000000002,0.898661739354612,0.008032128514056224,500,Uranus,6,0
Backfill_FIFO,700,1753.58519047619,10307.329999999998,22653.16666666667,0.9335294366497687,0.014725568942436412,640,Uranus,6,0
Wind_proxy,700,1753.58519047619,10307.329999999998,22653.16666666667,0.9335294366497687,0.014725568942436412,640,Uranus,6,0
PredSched_LLM,700,1657.5494761904765,12307.55499999999,23532.100000000002,0.898661739354612,0.008032128514056224,500,Uranus,6,0
FIFO,700,10494.397261904762,23580.133333333328,34078.399999999994,0.841708995531871,0.012096774193548387,0,Uranus,6,1
QSSF_proxy,700,1925.8950476190475,16183.903333333312,31618.88333333334,0.907182443191911,0.010752688172043012,528,Uranus,6,1
RF_SRPT_proxy,700,2757.9516904761904,16798.424999999996,30575.416666666675,0.9381424346901786,0.008064516129032258,568,Uranus,6,1
Backfill_FIFO,700,2890.8058333333324,13666.674166666628,30630.850000000002,0.9364446573742919,0.005376344086021506,644,Uranus,6,1
Wind_proxy,700,2979.504285714286,16571.588333333337,30711.950000000004,0.9339718198725036,0.006720430107526882,650,Uranus,6,1
PredSched_LLM,700,2757.9516904761904,16798.424999999996,30575.416666666675,0.9381424346901786,0.008064516129032258,568,Uranus,6,1
FIFO,700,4706.246666666667,15347.22083333334,21947.050000000003,0.8562097943307496,0.012145748987854251,0,Uranus,6,2
QSSF_proxy,700,656.9359761904763,5541.463333333321,22848.76666666667,0.8224198461477863,0.021592442645074223,325,Uranus,6,2
RF_SRPT_proxy,700,730.3869285714286,5691.133333333323,21680.01666666667,0.8667557528015426,0.016194331983805668,188,Uranus,6,2
Backfill_FIFO,700,962.2788571428571,5979.1383333333315,21519.933333333334,0.8732034098618645,0.008097165991902834,562,Uranus,6,2
Wind_proxy,700,922.8021666666667,5628.254999999989,21411.4,0.8776296349919515,0.012145748987854251,554,Uranus,6,2
PredSched_LLM,700,730.3869285714286,5691.133333333323,21680.01666666667,0.8667557528015426,0.016194331983805668,188,Uranus,6,2
FIFO,700,14645.045142857143,41080.530000000006,49025.36666666667,0.909039719347105,0.014360313315926894,0,Uranus,6,3
QSSF_proxy,700,2504.297833333333,14430.677499999996,48255.566666666666,0.9235412333545396,0.028720626631853787,514,Uranus,6,3
RF_SRPT_proxy,700,2853.4262857142858,16469.314166666663,48098.24999999999,0.9265618926999539,0.015665796344647518,533,Uranus,6,3
Backfill_FIFO,700,3041.553523809524,15659.874999999987,46634.03333333333,0.9556541085992751,0.0013054830287206266,578,Uranus,6,3
Wind_proxy,700,3041.553523809524,15659.874999999987,46634.03333333333,0.9556541085992751,0.0013054830287206266,578,Uranus,6,3
PredSched_LLM,700,2853.4262857142858,16469.314166666663,48098.24999999999,0.9265618926999539,0.015665796344647518,533,Uranus,6,3
FIFO,700,15988.493333333332,38086.675833333335,46814.98333333335,0.8610850580007795,0.023591087811271297,0,Uranus,6,4
QSSF_proxy,700,2275.483309523809,18609.464166666665,45729.19999999999,0.8815304584136369,0.015727391874180863,528,Uranus,6,4
RF_SRPT_proxy,700,2522.038095238095,17205.754999999994,45188.29999999999,0.8920823009249936,0.011795543905635648,540,Uranus,6,4
Backfill_FIFO,700,2901.293142857142,18033.47166666665,45834.51666666666,0.8795049139943416,0.007863695937090432,629,Uranus,6,4
Wind_proxy,700,2901.293142857142,18033.47166666665,45834.51666666666,0.8795049139943416,0.007863695937090432,629,Uranus,6,4
PredSched_LLM,700,2522.038095238095,17205.754999999994,45188.29999999999,0.8920823009249936,0.011795543905635648,540,Uranus,6,4
FIFO,700,13202.797857142852,26294.774166666662,34779.399999999994,0.8485495464908023,0.018518518518518517,0,Uranus,6,5
QSSF_proxy,700,1509.3024285714284,9852.155833333334,34512.25000000001,0.8551179392019421,0.017195767195767195,495,Uranus,6,5
RF_SRPT_proxy,700,1636.0074761904766,13593.583333333328,34905.08333333334,0.8454941595581033,0.009259259259259259,523,Uranus,6,5
Backfill_FIFO,700,2233.653666666667,13706.755833333336,33781.96666666668,0.8736034934976812,0.005291005291005291,635,Uranus,6,5
Wind_proxy,700,2233.653666666667,13706.755833333336,33781.96666666668,0.8736034934976812,0.005291005291005291,635,Uranus,6,5
PredSched_LLM,700,1636.0074761904766,13593.583333333328,34905.08333333334,0.8454941595581033,0.009259259259259259,523,Uranus,6,5
FIFO,700,15731.83630952381,41252.81666666668,48602.55000000001,0.8601969143937235,0.010554089709762533,0,Uranus,6,6
QSSF_proxy,700,1400.717642857143,8920.904166666667,46658.45,0.8960384140850515,0.006596306068601583,443,Uranus,6,6
RF_SRPT_proxy,700,1708.9093809523808,11834.65916666666,45707.18333333333,0.9146869374288724,0.0158311345646438,462,Uranus,6,6
Backfill_FIFO,700,1649.3376190476185,10721.065833333332,46120.850000000006,0.9064829364954605,0.013192612137203167,647,Uranus,6,6
Wind_proxy,700,1649.2899285714282,10721.065833333332,46120.850000000006,0.9064829364954605,0.010554089709762533,647,Uranus,6,6
PredSched_LLM,700,1708.9093809523808,11834.65916666666,45707.18333333333,0.9146869374288724,0.0158311345646438,462,Uranus,6,6
FIFO,700,17981.008595238094,54675.01666666666,63505.78333333333,0.8666847632249759,0.011612903225806452,0,Uranus,6,7
QSSF_proxy,700,2294.575523809523,12989.724999999986,60617.98333333332,0.9079730430656028,0.00903225806451613,515,Uranus,6,7
RF_SRPT_proxy,700,2510.4621190476187,15569.87916666666,60435.26666666665,0.9107181589061133,0.012903225806451613,553,Uranus,6,7
Backfill_FIFO,700,2530.4074047619047,13586.372499999994,60040.66666666666,0.916703591871065,0.0025806451612903226,638,Uranus,6,7
Wind_proxy,700,2530.4074047619047,13586.372499999994,60040.66666666666,0.916703591871065,0.0025806451612903226,638,Uranus,6,7
PredSched_LLM,700,2510.4621190476187,15569.87916666666,60435.26666666665,0.9107181589061133,0.012903225806451613,553,Uranus,6,7
FIFO,700,11447.727642857144,33710.14833333333,42640.53333333334,0.8667964320203414,0.021505376344086023,0,Uranus,6,8
QSSF_proxy,700,1535.5255000000002,7407.159999999992,38269.63333333334,0.96579608774523,0.01478494623655914,471,Uranus,6,8
RF_SRPT_proxy,700,1516.596714285714,8308.432499999997,38650.46666666667,0.9562798418849048,0.016129032258064516,511,Uranus,6,8
Backfill_FIFO,700,2143.8062619047614,6849.299999999975,39466.90000000001,0.9364977272797652,0.012096774193548387,632,Uranus,6,8
Wind_proxy,700,2143.8062619047614,6849.299999999975,39466.90000000001,0.9364977272797652,0.012096774193548387,632,Uranus,6,8
PredSched_LLM,700,1516.596714285714,8308.432499999997,38650.46666666667,0.9562798418849048,0.016129032258064516,511,Uranus,6,8
FIFO,700,16605.338285714282,44425.64166666664,55586.96666666667,0.8624101370585072,0.022427440633245383,0,Uranus,6,9
QSSF_proxy,700,1317.4824761904763,8942.390833333293,52149.61666666666,0.9192543801057023,0.014511873350923483,487,Uranus,6,9
RF_SRPT_proxy,700,1235.1382142857142,8077.068333333289,52319.53333333333,0.9162689436896098,0.011873350923482849,534,Uranus,6,9
Backfill_FIFO,700,1786.083952380952,8375.742499999998,52169.833333333336,0.9188981539459267,0.022427440633245383,638,Uranus,6,9
Wind_proxy,700,1786.083952380952,8375.742499999998,52169.833333333336,0.9188981539459267,0.022427440633245383,638,Uranus,6,9
PredSched_LLM,700,1235.1382142857142,8077.068333333289,52319.53333333333,0.9162689436896098,0.011873350923482849,534,Uranus,6,9
FIFO,700,9391.278952380953,27586.446666666667,34893.9,0.8375890915030988,0.014666666666666666,0,Uranus,6,10
QSSF_proxy,700,1139.875428571428,9779.80083333333,32872.63333333334,0.8890906214794676,0.018666666666666668,519,Uranus,6,10
RF_SRPT_proxy,700,1199.3699523809526,10675.589166666668,32773.96666666667,0.8917672461577734,0.017333333333333333,564,Uranus,6,10
Backfill_FIFO,700,1450.3202619047618,7543.384166666667,31727.000000000004,0.921194881331358,0.0026666666666666666,624,Uranus,6,10
Wind_proxy,700,1450.3202619047618,7543.384166666667,31727.000000000004,0.921194881331358,0.0026666666666666666,624,Uranus,6,10
PredSched_LLM,700,1199.3699523809526,10675.589166666668,32773.96666666667,0.8917672461577734,0.017333333333333333,564,Uranus,6,10
FIFO,700,9424.428857142857,25787.7275,31257.5,0.9050424009348872,0.00801068090787717,0,Uranus,6,11
QSSF_proxy,700,1574.586738095238,13519.26833333333,31840.416666666675,0.888473387248038,0.010680907877169559,524,Uranus,6,11
RF_SRPT_proxy,700,1948.2868571428576,14590.639999999992,31107.216666666674,0.9094147879047002,0.0026702269692923898,535,Uranus,6,11
Backfill_FIFO,700,1959.5892142857142,11336.173333333334,30896.500000000007,0.9156170714230486,0.009345794392523364,639,Uranus,6,11
Wind_proxy,700,1959.1982619047617,11336.173333333334,30896.500000000007,0.9156170714230483,0.009345794392523364,639,Uranus,6,11
PredSched_LLM,700,1948.2868571428576,14590.639999999992,31107.216666666674,0.9094147879047002,0.0026702269692923898,535,Uranus,6,11
FIFO,700,4965.524761904763,14997.762499999972,23711.716666666674,0.8456417262305154,0.012096774193548387,0,Uranus,6,12
QSSF_proxy,700,1347.7430714285713,12658.467499999988,21221.499999999996,0.9448727476327728,0.005376344086021506,464,Uranus,6,12
RF_SRPT_proxy,700,1328.438476190476,11368.666666666666,21870.683333333334,0.916826269590215,0.01747311827956989,317,Uranus,6,12
Backfill_FIFO,700,1575.3062857142857,10946.257499999969,21715.466666666664,0.9233795120170364,0.0,629,Uranus,6,12
Wind_proxy,700,1575.494857142857,10932.345833333302,21700.733333333334,0.9240064243860678,0.0,629,Uranus,6,12
PredSched_LLM,700,1328.438476190476,11368.666666666666,21870.683333333334,0.916826269590215,0.01747311827956989,317,Uranus,6,12
FIFO,700,7964.217142857142,24476.644166666636,33193.61666666667,0.8819591170558058,0.016172506738544475,0,Uranus,6,13
QSSF_proxy,700,907.6296666666664,5363.634999999999,31831.38333333333,0.9197028146924882,0.01752021563342318,491,Uranus,6,13
RF_SRPT_proxy,700,1039.6784523809522,6346.674166666653,32422.0,0.9029490113880149,0.02021563342318059,543,Uranus,6,13
Backfill_FIFO,700,1086.7302380952383,7020.204999999989,31719.700000000008,0.922941038131578,0.025606469002695417,647,Uranus,6,13
Wind_proxy,700,1086.7302380952383,7020.204999999989,31719.700000000008,0.922941038131578,0.025606469002695417,647,Uranus,6,13
PredSched_LLM,700,1039.6784523809522,6346.674166666653,32422.0,0.9029490113880149,0.02021563342318059,543,Uranus,6,13
FIFO,700,6859.397571428572,15872.685833333337,24867.283333333333,0.7994588801528821,0.022941970310391364,0,Uranus,6,14
QSSF_proxy,700,855.3501666666664,5811.472499999992,21631.399999999998,0.9190514939445027,0.009446693657219974,488,Uranus,6,14
RF_SRPT_proxy,700,1126.7879047619047,7194.339166666665,21975.66666666667,0.9046538058509156,0.01349527665317139,435,Uranus,6,14
Backfill_FIFO,700,1409.7173809523813,7450.311666666615,22129.966666666667,0.8983461559413904,0.02699055330634278,645,Uranus,6,14
Wind_proxy,700,1415.9818333333335,7409.493333333283,22088.550000000003,0.900030580826315,0.021592442645074223,649,Uranus,6,14
PredSched_LLM,700,1126.7879047619047,7194.339166666665,21975.66666666667,0.9046538058509156,0.01349527665317139,435,Uranus,6,14
FIFO,700,4875.181523809523,17826.083333333325,26089.183333333334,0.8334574135981857,0.01476510067114094,0,Uranus,6,15
QSSF_proxy,700,1345.5689285714288,9358.405833333305,23146.25,0.9394274780532004,0.008053691275167786,491,Uranus,6,15
RF_SRPT_proxy,700,1510.7363095238097,11516.612499999957,23381.183333333334,0.9299881427681757,0.010738255033557046,470,Uranus,6,15
Backfill_FIFO,700,1442.2140714285715,11094.796666666669,23169.666666666664,0.9384780358179038,0.004026845637583893,611,Uranus,6,15
Wind_proxy,700,1462.4949285714288,10864.179999999998,23467.583333333336,0.926564229261878,0.005369127516778523,607,Uranus,6,15
PredSched_LLM,700,1510.7363095238097,11516.612499999957,23381.183333333334,0.9299881427681757,0.010738255033557046,470,Uranus,6,15
FIFO,700,7821.3663333333325,19671.454166666634,28885.68333333333,0.8659133787537583,0.010652463382157125,0,Uranus,6,16
QSSF_proxy,700,1507.2802380952382,11822.189999999993,27757.3,0.9011142889538168,0.011984021304926764,467,Uranus,6,16
RF_SRPT_proxy,700,1479.4492142857146,13131.889166666668,27782.01666666667,0.900312599797271,0.011984021304926764,525,Uranus,6,16
Backfill_FIFO,700,2050.8139047619043,14817.987499999994,27805.316666666666,0.8995581655346889,0.009320905459387484,610,Uranus,6,16
Wind_proxy,700,1975.8424999999997,14139.837499999992,27191.366666666665,0.919869161392321,0.017310252996005325,632,Uranus,6,16
PredSched_LLM,700,1479.4492142857146,13131.889166666668,27782.01666666667,0.900312599797271,0.011984021304926764,525,Uranus,6,16
FIFO,700,11444.354571428574,29862.353333333333,41445.63333333333,0.8570348987307869,0.0213903743315508,0,Uranus,6,17
QSSF_proxy,700,1980.6288571428568,14667.900833333331,38776.633333333324,0.9160247064598181,0.0066844919786096255,516,Uranus,6,17
RF_SRPT_proxy,700,2539.7033333333334,16681.381666666664,37494.76666666666,0.9473416512348835,0.009358288770053475,577,Uranus,6,17
Backfill_FIFO,700,2759.8440952380947,14317.882499999989,37098.96666666667,0.9574486126747465,0.004010695187165776,630,Uranus,6,17
Wind_proxy,700,2759.8440952380947,14317.882499999989,37098.96666666667,0.9574486126747465,0.00267379679144385,630,Uranus,6,17
PredSched_LLM,700,2539.7033333333334,16681.381666666664,37494.76666666666,0.9473416512348835,0.009358288770053475,577,Uranus,6,17
FIFO,700,5470.333547619047,15470.27833333333,24082.716666666667,0.8328986047854974,0.017591339648173207,0,Uranus,6,18
QSSF_proxy,700,1071.5685952380952,6828.378333333332,22629.966666666667,0.8863672406843041,0.009472259810554804,501,Uranus,6,18
RF_SRPT_proxy,700,1203.5885952380954,8177.209999999998,22079.600000000006,0.9084612543302919,0.005412719891745603,515,Uranus,6,18
Backfill_FIFO,700,1242.4159999999997,7237.600833333328,20979.6,0.956093591446506,0.008119079837618403,621,Uranus,6,18
Wind_proxy,700,1241.3832619047619,7237.600833333328,20964.283333333333,0.9567921207789651,0.008119079837618403,621,Uranus,6,18
PredSched_LLM,700,1203.5885952380954,8177.209999999998,22079.600000000006,0.9084612543302919,0.005412719891745603,515,Uranus,6,18
FIFO,700,12088.953809523811,33119.54833333334,41270.333333333336,0.9186541802290054,0.009210526315789473,0,Uranus,6,19
QSSF_proxy,700,1696.1461428571433,13590.30666666667,40351.350000000006,0.9395761042966623,0.015789473684210527,507,Uranus,6,19
RF_SRPT_proxy,700,2290.7146904761903,14417.979999999994,39811.96666666667,0.952305736452217,0.009210526315789473,572,Uranus,6,19
Backfill_FIFO,700,2481.6577142857145,11668.784999999954,39272.316666666666,0.9653915901602724,0.010526315789473684,644,Uranus,6,19
Wind_proxy,700,2481.6577142857145,11668.784999999954,39272.316666666666,0.9653915901602724,0.010526315789473684,644,Uranus,6,19
PredSched_LLM,700,2290.7146904761903,14417.979999999994,39811.96666666667,0.952305736452217,0.009210526315789473,572,Uranus,6,19
FIFO,700,5650.5412857142865,15709.969999999985,24443.783333333333,0.8802622161826651,0.006738544474393531,0,Uranus,6,20
QSSF_proxy,700,1117.9616190476193,9121.063333333334,24444.133333333342,0.8802496122677924,0.005390835579514825,481,Uranus,6,20
RF_SRPT_proxy,700,1099.3999523809523,7822.932499999978,24194.91666666667,0.8893165116180282,0.006738544474393531,472,Uranus,6,20
Backfill_FIFO,700,1236.1198333333332,7752.757499999997,23912.96666666667,0.8998021528998446,0.0215633423180593,610,Uranus,6,20
Wind_proxy,700,1236.1198333333332,7752.757499999997,23912.96666666667,0.8998021528998446,0.0215633423180593,610,Uranus,6,20
PredSched_LLM,700,1099.3999523809523,7822.932499999978,24194.91666666667,0.8893165116180282,0.006738544474393531,472,Uranus,6,20
FIFO,700,14059.915119047617,38941.888333333314,45119.816666666666,0.905616959448835,0.014627659574468085,0,Uranus,6,21
QSSF_proxy,700,1550.5183095238099,10639.486666666668,43466.45000000001,0.9400646057029169,0.018617021276595744,474,Uranus,6,21
RF_SRPT_proxy,700,1492.8073809523814,11481.785833333322,43764.03333333334,0.9336724261525763,0.005319148936170213,534,Uranus,6,21
Backfill_FIFO,700,1976.2085238095237,10667.151666666654,43317.25000000001,0.9433025222181823,0.005319148936170213,617,Uranus,6,21
Wind_proxy,700,1976.2085238095237,10667.151666666654,43317.25000000001,0.9433025222181823,0.005319148936170213,617,Uranus,6,21
PredSched_LLM,700,1492.8073809523814,11481.785833333322,43764.03333333334,0.9336724261525763,0.005319148936170213,534,Uranus,6,21
FIFO,700,10075.485976190475,28652.686666666665,37425.083333333336,0.8507820902202395,0.010652463382157125,0,Uranus,6,22
QSSF_proxy,700,1513.8542142857145,10472.9875,34118.11666666667,0.9332458451936826,0.009320905459387484,482,Uranus,6,22
RF_SRPT_proxy,700,1581.255642857143,12998.299166666517,34319.2,0.927777763613371,0.006657789613848202,371,Uranus,6,22
Backfill_FIFO,700,3551.5217619047626,11231.350833333307,34445.433333333334,0.9243777053658783,0.015978695073235686,614,Uranus,6,22
Wind_proxy,700,3551.5217619047626,11231.350833333307,34445.433333333334,0.9243777053658783,0.015978695073235686,614,Uranus,6,22
PredSched_LLM,700,1581.255642857143,12998.299166666517,34319.2,0.927777763613371,0.006657789613848202,371,Uranus,6,22
FIFO,700,9580.37038095238,26217.506666666664,35029.100000000006,0.8294148948065081,0.011968085106382979,0,Uranus,6,23
QSSF_proxy,700,1805.8169285714284,10862.225833333323,30282.73333333333,0.9594133056571291,0.011968085106382979,514,Uranus,6,23
RF_SRPT_proxy,700,1778.2074523809522,13244.761666666649,31034.88333333333,0.9361613182048372,0.003989361702127659,564,Uranus,6,23
Backfill_FIFO,700,2229.8664285714285,8823.212499999881,29804.51666666667,0.9748071950504146,0.005319148936170213,627,Uranus,6,23
Wind_proxy,700,2229.8664285714285,8823.212499999881,29804.51666666667,0.9748071950504146,0.005319148936170213,627,Uranus,6,23
PredSched_LLM,700,1778.2074523809522,13244.761666666649,31034.88333333333,0.9361613182048372,0.003989361702127659,564,Uranus,6,23
FIFO,700,4592.163928571428,13696.257499999989,22525.800000000003,0.8289388815639542,0.018617021276595744,0,Uranus,6,24
QSSF_proxy,700,1306.3780476190475,9724.83999999999,21046.25,0.8872132307814138,0.007978723404255319,446,Uranus,6,24
RF_SRPT_proxy,700,1230.2672857142861,10190.285833333306,20391.15,0.915716448475605,0.009308510638297872,442,Uranus,6,24
Backfill_FIFO,700,1346.4876904761904,10460.615833333317,20095.266666666666,0.9291994860315363,0.015957446808510637,642,Uranus,6,24
Wind_proxy,700,1346.4876904761904,10460.615833333317,20095.266666666666,0.9291994860315363,0.017287234042553192,642,Uranus,6,24
PredSched_LLM,700,1230.2672857142861,10190.285833333306,20391.15,0.915716448475605,0.009308510638297872,442,Uranus,6,24
FIFO,700,5847.917523809524,19262.987499999996,28075.36666666667,0.7804437129148015,0.01078167115902965,0,Uranus,6,25
QSSF_proxy,700,810.0965238095238,6410.413333333328,24683.933333333334,0.8876722808673565,0.013477088948787063,358,Uranus,6,25
RF_SRPT_proxy,700,1048.2067857142856,7210.508333333329,25083.15,0.8735443276772565,0.009433962264150943,399,Uranus,6,25
Backfill_FIFO,700,1228.5472857142854,10620.363333333336,23802.31666666667,0.920550873666125,0.0026954177897574125,641,Uranus,6,25
Wind_proxy,700,1227.7114285714285,10649.196666666669,23802.31666666667,0.9205508736661253,0.0026954177897574125,641,Uranus,6,25
PredSched_LLM,700,1048.2067857142856,7210.508333333329,25083.15,0.8735443276772565,0.009433962264150943,399,Uranus,6,25
FIFO,700,11167.98316666667,35305.05750000001,43460.48333333334,0.8645652254084711,0.005383580080753701,0,Uranus,6,26
QSSF_proxy,700,947.832738095238,6937.077499999992,41275.96666666667,0.9103220494600435,0.013458950201884253,465,Uranus,6,26
RF_SRPT_proxy,700,953.8643571428572,5725.570833333321,41227.51666666666,0.9113918471791965,0.013458950201884253,481,Uranus,6,26
Backfill_FIFO,700,1092.260738095238,6704.0291666666635,41601.75,0.9031933168543256,0.009421265141318977,634,Uranus,6,26
Wind_proxy,700,1092.117238095238,6703.7599999999975,41601.75,0.9031933168543256,0.009421265141318977,634,Uranus,6,26
PredSched_LLM,700,953.8643571428572,5725.570833333321,41227.51666666666,0.9113918471791965,0.013458950201884253,481,Uranus,6,26
FIFO,700,19765.280714285716,48295.458333333336,57354.81666666668,0.8387695473023813,0.010403120936280884,0,Uranus,6,27
QSSF_proxy,700,2012.4299523809523,12803.371666666615,52232.5,0.9210256757978482,0.010403120936280884,522,Uranus,6,27
RF_SRPT_proxy,700,2283.1176666666665,19240.580833333326,52511.63333333333,0.9161298279513512,0.011703511053315995,537,Uranus,6,27
Backfill_FIFO,700,3536.268238095238,14910.594999999996,51901.16666666668,0.9269054377925564,0.027308192457737322,633,Uranus,6,27
Wind_proxy,700,3964.8553809523814,15147.937499999993,51692.25000000001,0.930651569840955,0.002600780234070221,633,Uranus,6,27
PredSched_LLM,700,2283.1176666666665,19240.580833333326,52511.63333333333,0.9161298279513512,0.011703511053315995,537,Uranus,6,27
FIFO,700,5189.686833333333,17812.90916666667,25211.25,0.8397850386456664,0.0174496644295302,0,Uranus,6,28
QSSF_proxy,700,1210.5297857142857,10157.62166666665,22960.583333333336,0.9221033389347202,0.010738255033557046,491,Uranus,6,28
RF_SRPT_proxy,700,1275.892738095238,10058.069166666663,23055.666666666668,0.9183005142143893,0.008053691275167786,488,Uranus,6,28
Backfill_FIFO,700,1627.2309523809524,7326.3808333333245,22269.1,0.9507357978344682,0.0026845637583892616,591,Uranus,6,28
Wind_proxy,700,1662.2676904761904,8135.197499999994,22578.083333333336,0.937724883152418,0.005369127516778523,590,Uranus,6,28
PredSched_LLM,700,1275.892738095238,10058.069166666663,23055.666666666668,0.9183005142143893,0.008053691275167786,488,Uranus,6,28
FIFO,700,7229.684214285715,23639.513333333285,34437.433333333334,0.8735849539051338,0.013422818791946308,0,Uranus,6,29
QSSF_proxy,700,980.7195952380953,6807.181666666669,31793.766666666663,0.9462239541014156,0.008053691275167786,445,Uranus,6,29
RF_SRPT_proxy,700,1135.5636428571427,9343.694166666666,32033.050000000003,0.9391557660326166,0.008053691275167786,440,Uranus,6,29
Backfill_FIFO,700,1329.1609999999998,9155.095833333333,31499.050000000003,0.9550771725214289,0.016107382550335572,650,Uranus,6,29
Wind_proxy,700,1329.1609999999998,9155.095833333333,31499.050000000003,0.9550771725214289,0.016107382550335572,650,Uranus,6,29
PredSched_LLM,700,1135.5636428571427,9343.694166666666,32033.050000000003,0.9391557660326166,0.008053691275167786,440,Uranus,6,29
FIFO,700,10006.614619047621,24781.130833333347,30269.1,0.8826216568858823,0.019736842105263157,0,Uranus,6,30
QSSF_proxy,700,1318.3985714285714,10381.717499999988,30629.766666666677,0.8722287533296402,0.013157894736842105,459,Uranus,6,30
RF_SRPT_proxy,700,1559.7795,13461.765833333287,30456.683333333338,0.8771855721139838,0.007894736842105263,366,Uranus,6,30
Backfill_FIFO,700,1784.7658095238096,9884.93249999999,30207.566666666673,0.8844195723955841,0.010526315789473684,614,Uranus,6,30
Wind_proxy,700,1784.7658095238096,9884.93249999999,30207.566666666673,0.8844195723955841,0.010526315789473684,614,Uranus,6,30
PredSched_LLM,700,1559.7795,13461.765833333287,30456.683333333338,0.8771855721139838,0.007894736842105263,366,Uranus,6,30
FIFO,700,8333.23769047619,26500.065000000002,34490.916666666664,0.8230847715139171,0.01602136181575434,0,Uranus,6,31
QSSF_proxy,700,1307.45430952381,9714.770833333321,30737.78333333334,0.9235847606845067,0.0053404539385847796,507,Uranus,6,31
RF_SRPT_proxy,700,1257.1766190476192,10038.824166666665,30533.149999999998,0.9297746306518944,0.014686248331108143,481,Uranus,6,31
Backfill_FIFO,700,1880.5026666666663,8859.530833333318,30194.550000000003,0.9402010715141934,0.0026702269692923898,644,Uranus,6,31
Wind_proxy,700,1880.5026666666663,8859.530833333318,30194.550000000003,0.9402010715141934,0.0026702269692923898,644,Uranus,6,31
PredSched_LLM,700,1257.1766190476192,10038.824166666665,30533.149999999998,0.9297746306518944,0.014686248331108143,481,Uranus,6,31
FIFO,700,13158.589214285716,39457.73333333334,47631.11666666667,0.839828671464884,0.011826544021024968,0,Uranus,6,32
QSSF_proxy,700,1645.9045476190477,9494.784166666666,43910.83333333333,0.9109819694583088,0.009198423127463863,443,Uranus,6,32
RF_SRPT_proxy,700,1839.8347380952384,10465.32833333333,44042.816666666666,0.9082520251442188,0.003942181340341655,469,Uranus,6,32
Backfill_FIFO,700,2374.880380952381,8534.649166666648,43388.08333333333,0.921957697998234,0.003942181340341655,625,Uranus,6,32
Wind_proxy,700,2374.880380952381,8534.649166666648,43388.08333333333,0.921957697998234,0.003942181340341655,625,Uranus,6,32
